Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

2.73472663,0.20207570,1.31562900
2.73972613,0.20268620,1.31501800
2.74472563,0.20268620,1.31501800
2.74972513,0.20268620,1.31562900
2.75472463,0.20268620,1.31562900
2.75972413,0.20329670,1.31562900
2.76472363,0.20390720,1.31501800
2.76972313,0.20390720,1.31562900
2.77472263,0.20390720,1.31562900
2.77972213,0.20451770,1.31501800
2.78472163,0.20451770,1.31501800
2.78972113,0.20512820,1.31501800
2.79472063,0.20512820,1.31501800
2.79972013,0.20512820,1.31318700
2.80471963,0.20573870,1.31440800
2.80971913,0.20573870,1.31562900
2.81471863,0.20634920,1.31562900
2.81971813,0.20634920,1.31562900
2.82471763,0.20695970,1.31623900
2.82971713,0.20695970,1.31623900
2.83471663,0.20695970,1.31623900
2.83971613,0.20757020,1.31501800
2.84471563,0.20757020,1.31440800
2.84971513,0.20818070,1.31440800
2.85471463,0.20757020,1.31562900
2.85971413,0.20818070,1.31440800
2.86471363,0.20879120,1.31501800
2.86971313,0.20879120,1.31440800
2.87471263,0.20940170,1.31562900
2.87971213,0.20940170,1.31501800
2.88471163,0.20879120,1.31562900
2.88971114,0.21001220,1.31623900
2.89471064,0.21001220,1.31562900
2.89971014,0.21001220,1.31562900
2.90470964,0.21001220,1.31562900
2.90970914,0.21062270,1.31562900
2.91470864,0.21062270,1.31562900
2.91970814,0.21123320,1.31562900
2.92470764,0.21184370,1.31562900
2.92970714,0.21184370,1.31623900
2.93470664,0.21123320,1.31623900
2.93970614,0.21184370,1.31562900
2.94470564,0.21245420,1.31562900
2.94970514,0.21245420,1.31440800
2.95470464,0.21184370,1.31379700
2.95970414,0.21184370,1.31379700
2.96470364,0.21367520,1.31562900
2.96970314,0.21367520,1.31318700
2.97470264,0.21428570,1.31562900
2.97970214,0.21428570,1.31501800
2.98470164,0.21367520,1.31318700
2.98970114,0.21550670,1.31562900
2.99470064,0.21550670,1.31623900
2.99970014,0.21550670,1.31562900
3.00469964,0.21611720,1.31562900
3.00969914,0.21611720,1.31562900
3.01469864,0.21611720,1.31562900
3.01969814,0.21611720,1.31562900
3.02469764,0.21672770,1.31501800
3.02969714,0.21672770,1.31562900
3.03469664,0.21733820,1.31501800
3.03969614,0.21733820,1.31501800
3.04469564,0.21794870,1.31501800
3.04969514,0.21794870,1.31196600
3.05469464,0.21733820,1.31379700
3.05969414,0.21794870,1.31562900
3.06469364,0.21794870,1.31562900
3.06969314,0.21855920,1.31562900
3.07469264,0.21978020,1.31623900
3.07969214,0.21916970,1.31623900
3.08469164,0.21978020,1.31562900
3.08969114,0.22039070,1.31623900
3.09469064,0.21978020,1.31562900
3.09969014,0.22039070,1.31440800
3.10468965,0.22100120,1.31501800
3.10968915,0.22100120,1.31562900
3.11468865,0.22161170,1.31501800
3.11968815,0.22100120,1.31501800
3.12468765,0.22161170,1.31440800
3.12968715,0.22222220,1.31562900
3.13468665,0.22222220,1.31562900
3.13968615,0.22222220,1.31562900
3.14468565,0.22283270,1.31562900
3.14968515,0.22283270,1.31501800
3.15468465,0.22222220,1.31562900
3.15968415,0.22344320,1.31501800
3.16468365,0.22344320,1.31440800
3.16968315,0.22344320,1.31562900
3.17468265,0.22405370,1.31501800
3.17968215,0.22405370,1.31501800
3.18468165,0.22466420,1.31501800
3.18968115,0.22466420,1.31562900
3.19468065,0.22405370,1.31562900
3.19968015,0.22588520,1.31440800
3.20467965,0.22588520,1.31623900
3.20967915,0.22649570,1.31685000
3.21467865,0.22588520,1.31623900
3.21967815,0.22588520,1.31501800
3.22467765,0.22649570,1.31501800
3.22967715,0.22649570,1.31501800
3.23467665,0.22649570,1.31440800
3.23967615,0.22771670,1.31440800
3.24467565,0.22771670,1.31440800
3.24967515,0.22832720,1.31501800
3.25467465,0.22832720,1.31562900
3.25967415,0.22832720,1.31623900
3.26467365,0.22893770,1.31501800
3.26967315,0.22893770,1.31623900
3.27467265,0.22893770,1.31562900
3.27967215,0.22954820,1.31623900
3.28467165,0.22954820,1.31501800
3.28967115,0.22954820,1.31501800
3.29467065,0.23015870,1.31562900
3.29967015,0.23076920,1.31440800
3.30466965,0.23076920,1.31440800
3.30966915,0.23076920,1.31501800
3.31466865,0.23137970,1.31501800
3.31966816,0.23137970,1.31501800
3.32466766,0.23199020,1.31562900
3.32966716,0.23137970,1.31623900
3.33466666,0.23199020,1.31623900
3.33966616,0.23260070,1.31562900
3.34466566,0.23321120,1.31440800
3.34966516,0.23321120,1.31562900
3.35466466,0.23321120,1.31501800
3.35966416,0.23321120,1.31440800
3.36466366,0.23382170,1.31440800
3.36966316,0.23321120,1.31440800
3.37466266,0.23382170,1.31440800
3.37966216,0.23382170,1.31501800
3.38466166,0.23443230,1.31440800
3.38966116,0.23504280,1.31562900
3.39466066,0.23504280,1.31623900
3.39966016,0.23504280,1.31562900
3.40465966,0.23565330,1.31501800
3.40965916,0.23565330,1.31562900
3.41465866,0.23565330,1.31623900
3.41965816,0.23504280,1.31501800
3.42465766,0.23748480,1.31501800
3.42965716,0.23748480,1.31501800
3.43465666,0.23687430,1.31440800
3.43965616,0.23809530,1.31440800
3.44465566,0.23809530,1.31501800
3.44965516,0.23809530,1.31562900
3.45465466,0.23809530,1.31623900
3.45965416,0.23809530,1.31562900
3.46465366,0.23870580,1.31623900
3.46965316,0.23809530,1.31623900
3.47465266,0.23870580,1.31623900
3.47965216,0.23931630,1.31623900
3.48465166,0.23931630,1.31501800
3.48965116,0.23992680,1.31562900
3.49465066,0.23992680,1.31501800
3.49965016,0.24053730,1.31379700
3.50464966,0.24053730,1.31440800
3.50964916,0.24053730,1.31623900
3.51464866,0.24114780,1.31685000
3.51964816,0.24114780,1.31562900
3.52464766,0.24175830,1.31623900
3.52964716,0.24175830,1.31685000
3.53464667,0.24175830,1.31623900
3.53964617,0.24236880,1.31623900
3.54464567,0.24175830,1.31440800
3.54964517,0.24297930,1.31623900
3.55464467,0.24297930,1.31501800
3.55964417,0.24297930,1.31501800
3.56464367,0.24420030,1.31440800
3.56964317,0.24420030,1.31501800
3.57464267,0.24420030,1.31501800
3.57964217,0.24420030,1.31562900
3.58464167,0.24481080,1.31501800
3.58964117,0.24542130,1.31623900
3.59464067,0.24481080,1.31685000
3.59964017,0.24542130,1.31623900
3.60463967,0.24603180,1.31501800
3.60963917,0.24542130,1.31501800
3.61463867,0.24481080,1.31440800
3.61963817,0.24603180,1.31501800
3.62463767,0.24725280,1.31501800
3.62963717,0.24664230,1.31562900
3.63463667,0.24664230,1.31379700
3.63963617,0.24725280,1.31196600
3.64463567,0.24725280,1.31562900
3.64963517,0.24786330,1.31623900
3.65463467,0.24786330,1.31746000
3.65963417,0.24847380,1.31623900
3.66463367,0.24908430,1.31746000
3.66963317,0.24908430,1.31746000
3.67463267,0.24908430,1.31685000
3.67963217,0.24969480,1.31623900
3.68463167,0.25030530,1.31501800
3.68963117,0.25030530,1.31562900
3.69463067,0.25030530,1.31623900
3.69963017,0.25030530,1.31501800
3.70462967,0.25030530,1.31318700
3.70962917,0.25091580,1.31440800
3.71462867,0.25030530,1.31379700
3.71962817,0.25152630,1.31562900
3.72462767,0.25213680,1.31685000
3.72962717,0.25213680,1.31746000
3.73462667,0.25030530,1.31623900
3.73962617,0.25274730,1.31623900
3.74462568,0.25335780,1.31562900
3.74962518,0.25335780,1.31562900
3.75462468,0.25274730,1.31562900
3.75962418,0.25396830,1.31440800
3.76462368,0.25457880,1.31440800
3.76962318,0.25396830,1.31562900
3.77462268,0.25457880,1.31562900
3.77962218,0.25457880,1.31501800
3.78462168,0.25457880,1.31562900
3.78962118,0.25518930,1.31623900
3.79462068,0.25518930,1.31562900
3.79962018,0.25579980,1.31562900
3.80461968,0.25579980,1.31440800
3.80961918,0.25579980,1.31501800
3.81461868,0.25579980,1.31379700
3.81961818,0.25518930,1.31257600
3.82461768,0.25641030,1.31257600
3.82961718,0.25702080,1.31440800
3.83461668,0.25763130,1.31440800
